.geo,year,point_id,date,ndvi,savi,evi,rainfall,temp,wind_speed,soil_moisture,bsi,chl,humidity,lswi,ndmi,ndre,psri,vpd
"{""type"": ""Point"", ""coordinates"": [35.958171922906004, -1.0558778570862752]}",2026,184,2026-03-67,0.3554015909674108,0.533033996151379,1.0759788688626477,34.60913848876953,17.56346155802413,,,0.0609130377581897,0.6319811875367431,79.98340579565495,-0.0249215432896437,0.0334261838440111,0.2164900967296177,0.1348129880805589,0.4020673879106134
"{""type"": ""Point"", ""coordinates"": [35.98625631917517, -1.2370889181985227]}",2026,209,2026-03-67,0.506155950752394,0.7591041203624551,1.3691026827012025,24.899673461914062,18.46873499552413,,,0.0317630264097073,0.757825370675453,79.22574781403237,0.0075497597803706,0.0411140583554376,0.2892271662763466,0.109724388975559,0.4417242632371819
"{""type"": ""Point"", ""coordinates"": [36.27420277485566, -1.1504965521433257]}",2026,218,2026-03-67,0.4773541870316063,0.7159146440788402,1.3092046470062555,0.0,20.35586064656576,,,0.0740619902120717,0.8409810126582278,73.5736878139399,-0.0468782846331721,0.0043982407037185,0.2840555083545737,0.1109510086455331,0.6318722150420074
"{""type"": ""Point"", ""coordinates"": [35.995181492360985, -1.3099272597296916]}",2026,223,2026-03-67,0.6250687190764156,0.937474233887591,1.8815158034089028,23.18446350097656,19.31020634969076,,,-0.0667277446938463,1.325056433408578,78.30717444580594,0.1091932457786116,0.1443503333934042,0.3796966161026838,0.054820415879017,0.4861393268869111
"{""type"": ""Point"", ""coordinates"": [36.444966775354, -1.2116940049112985]}",2026,243,2026-03-67,0.6791979949874687,1.0183716075156577,5.560875512995897,0.0,20.654119110107445,,,-0.1523853635942566,1.7129411764705882,74.41670842866165,0.1631944444444444,0.2349206349206349,0.4055944055944055,-0.0463510848126232,0.6230689888096566
"{""type"": ""Point"", ""coordinates"": [36.33882289365412, -1.4134571026084355]}",2026,255,2026-03-67,0.4956072351421188,0.7432188065099458,6.092757306226176,0.0,22.51040166219076,,,-0.1162528216704289,0.9032697547683924,71.80969090449082,0.1461386138613861,0.1508467900748326,0.3269142595139844,-0.0342902711323764,0.7690887123506998
"{""type"": ""Point"", ""coordinates"": [36.08637123883414, -1.146498774023041]}",2026,274,2026-03-67,0.2106687282566679,0.3159420289855073,0.4401550638022936,0.0,17.58242314656576,,,0.236510161177295,0.2211460855528653,77.62683154222496,-0.2312223858615611,-0.1794027745121091,0.1165775401069518,0.2937365010799136,0.4499411101567591
"{""type"": ""Point"", ""coordinates"": [36.04964170038454, -1.0214861799113124]}",2026,338,2026-03-67,0.460431654676259,0.6904405154330236,0.9751142712036568,26.667524337768555,16.46092249552413,,,0.1112447384245339,1.1815823605706872,80.12171351376635,-0.0688073394495412,0.1764359351988218,0.22473604826546,0.1274312541918175,0.3723455592671402
"{""type"": ""Point"", ""coordinates"": [36.344612514122744, -1.0517586604720752]}",2026,352,2026-03-67,0.4940079893475366,0.7408886669995007,1.4534769833496572,17.287965774536133,19.80516077677413,,,0.0358429085920082,0.9055973266499582,73.4238894537968,-0.0035523978685612,0.0504201680672268,0.3042720139494333,0.0956866633614278,0.6141696001645001
"{""type"": ""Point"", ""coordinates"": [36.20914486118755, -1.4784330048387846]}",2026,382,2026-03-67,0.4307589880159786,0.6460309535696456,0.9106263194933144,0.0,22.07412236531576,,,0.0336011687363038,0.6470160116448327,72.71060151695956,0.042192046556741,0.087970445624567,0.2199829690604598,0.1786427145708582,0.7250163846537808
"{""type"": ""Point"", ""coordinates"": [35.985907171759834, -1.2689899366427808]}",2026,389,2026-03-67,0.3323057953144266,0.4983818770226537,0.652542372881356,21.538787841796875,19.31020634969076,,,0.1248615287228992,0.5448079658605975,78.30717444580594,-0.0669257340241796,-0.038235294117647,0.2116624614522007,0.2398597896845268,0.4861393268869111
"{""type"": ""Point"", ""coordinates"": [36.34725979940796, -1.4039659988067448]}",2026,411,2026-03-67,0.023551479783243,0.0353253790444432,-0.1019303626195201,0.0,22.51040166219076,,,-0.0561538057467037,0.0444082297820329,71.80969090449082,0.0664495114006514,0.0792460912400942,0.00020366598778,-0.0923418872499494,0.7690887123506998
"{""type"": ""Point"", ""coordinates"": [36.239362492200335, -1.4624948866682177]}",2026,440,2026-03-67,0.0515885837372105,0.0773787087394324,-0.2884499578465614,0.0,22.07412236531576,,,-0.0265477271513273,0.0431804027402948,72.71060151695956,0.018037743718069,0.0326622843056696,0.0067017218269924,-0.0653489310205728,0.7250163846537808
"{""type"": ""Point"", ""coordinates"": [36.33834218045585, -0.17059655715250985]}",2026,27,2026-03-67,0.4552934722984092,0.6828465651995064,1.053433176799086,0.0,14.715642547607445,,,0.0105708245243128,0.786234281932495,69.76845061432358,0.0599280862964442,0.0930815185970321,0.2742555235350624,0.1595515308322553,0.5063554611451379
"{""type"": ""Point"", ""coordinates"": [36.055073447974145, -0.5443751612393876]}",2026,36,2026-03-67,0.1370053688606084,0.2054876230241574,-0.5675453047775948,12.809765815734863,18.28603642781576,,,-0.1044745484400656,0.1599839615076181,71.19948096943243,0.1318289786223277,0.1366141732283464,0.0681860638894078,-0.1255797359971459,0.6054132903835806
"{""type"": ""Point"", ""coordinates"": [36.29434905869176, -0.23646923485503593]}",2026,125,2026-03-67,0.436212504517528,0.65420054200542,0.8451197311300939,0.0,14.715642547607445,,,0.0869317101008179,0.8604436229205175,69.76845061432358,-0.0221456692913385,0.048557031607879,0.2948843271423916,0.2139941690962099,0.5063554611451379
"{""type"": ""Point"", ""coordinates"": [36.29040160320115, -0.35559833800430396]}",2026,130,2026-03-67,0.6419894567957827,0.962873839807494,2.611411523401081,17.440675735473633,17.75527470906576,,,-0.171041948579161,1.580102414045355,67.88739794780966,0.2216916780354706,0.2587299009257755,0.4475651646797333,0.0121992544900033,0.6528839520714665
"{""type"": ""Point"", ""coordinates"": [36.22171715210702, -0.4955125509873774]}",2026,165,2026-03-67,0.5955284552845529,0.8931414055884843,1.7048099301784327,11.689677238464355,18.73973108927413,,,0.0324473593372454,1.3845410628019326,69.37363697988536,-0.0082122552116235,0.0368135184067592,0.3893805309734513,0.0721200387221684,0.6623483346334789
"{""type"": ""Point"", ""coordinates"": [36.35397109086282, -0.7956183586059914]}",2026,193,2026-03-67,-0.3758389261744966,-0.5628140703517588,0.3791469194312796,16.611658096313477,18.15525843302413,,,-0.1967479674796748,-0.4485981308411215,72.77063515503625,0.3777777777777777,0.3114754098360656,-0.3941368078175896,-0.625,0.5677068927876009
"{""type"": ""Point"", ""coordinates"": [36.381414290805886, -0.5108175692592762]}",2026,197,2026-03-67,0.5624256837098692,0.8434713691301764,1.2696850393700787,25.16469955444336,17.21385218302413,,,0.0382125704740029,1.0528497409326425,71.20273334385993,0.0094750320102432,0.0645707376058041,0.3426430517711171,0.1311866428145497,0.5658056562415602
"{""type"": ""Point"", ""coordinates"": [36.2903488315383, -0.7627911948988925]}",2026,217,2026-03-67,-0.648936170212766,-0.9708222811671088,0.4215618521078093,13.585865020751951,18.97581507364913,,,-0.1700680272108843,-0.6882352941176471,70.0274834421299,0.081967213114754,-0.0181818181818181,-0.6748768472906403,-1.4893617021276595,0.657836333999859
"{""type"": ""Point"", ""coordinates"": [36.09757220495857, -0.8234051424639274]}",2026,228,2026-03-67,0.8493402884320344,1.2739127099792895,2.8107229894394803,17.212121963500977,14.36497522989913,,,-0.3799117461651607,2.5060518731988477,74.45612368059336,0.4202898550724637,0.4337016574585635,0.5529502705488276,-0.0093511450381679,0.4182551958186909
"{""type"": ""Point"", ""coordinates"": [36.29549930908187, -0.3963497723017249]}",2026,233,2026-03-67,0.0074055788694149,0.0111080255484587,-0.0333889816360601,17.440675735473633,17.75527470906576,,,-0.0832557990310885,-0.0391718621338665,67.88739794780966,0.1330603179010203,0.1291919403193195,-0.0203444757846726,-0.0823315118397085,0.6528839520714665
"{""type"": ""Point"", ""coordinates"": [36.062348324089534, -0.8782949259998636]}",2026,242,2026-03-67,0.4162812210915819,0.6242774566473989,0.9286009079653322,18.79698944091797,15.02708460489913,,,0.1527071823204419,0.6274725274725275,76.09602897541005,-0.1271379703534777,-0.085667215815486,0.2544039328144203,0.1933701657458563,0.408490546722855
"{""type"": ""Point"", ""coordinates"": [36.211009963280226, -0.04322392468919143]}",2026,261,2026-03-67,0.5528476821192053,0.8291617004370282,1.3452365605259764,0.0,17.550359344482445,,,0.0341382181515403,0.9262187088274044,70.6678519105669,0.0084293824187166,0.0475875743555849,0.3175994605529332,0.1120820668693009,0.5886992822611407
"{""type"": ""Point"", ""coordinates"": [36.25761683176554, -0.10336092198991845]}",2026,289,2026-03-67,0.6698057680988817,1.0045608356627924,1.7759051186017478,0.0,14.95848108927413,,,-0.1282676890902753,1.4668560606060606,70.13515722654078,0.1877747540297257,0.1985127039867796,0.4574877986128949,0.067476948868399,0.5081055204746185
"{""type"": ""Point"", ""coordinates"": [36.20392231010482, -0.03152953110132512]}",2026,296,2026-03-67,0.6627302786962683,0.9939780375487072,1.9459084604715675,0.0,17.550359344482445,,,-0.0786516853932584,1.445990722332671,70.6678519105669,0.1190589731362263,0.1641025641025641,0.3998806919864784,0.0491541653367379,0.5886992822611405
"{""type"": ""Point"", ""coordinates"": [36.135961072038185, -0.8486699933189096]}",2026,297,2026-03-67,0.1924927815206929,0.2886697137358672,1.917545541706616,19.181325912475582,14.36497522989913,,,0.0052070419042896,0.2801980198019802,74.45612368059336,0.0210135970333745,0.0765643218033424,0.1018230324588706,0.0582995951417004,0.4182551958186909
"{""type"": ""Point"", ""coordinates"": [36.298029736003095, -0.05785914128861256]}",2026,300,2026-03-67,0.7326027397260274,1.0987535953978906,2.0770545285070687,0.0,14.95848108927413,,,-0.1707397622192866,1.7926186291739894,70.13515722654078,0.2196721311475409,0.2581591492482581,0.4706976744186046,0.039727582292849,0.5081055204746185
"{""type"": ""Point"", ""coordinates"": [36.3640388543033, -0.39791677441731754]}",2026,324,2026-03-67,0.5736568457538995,0.8603361635765032,1.4640835102618543,9.410733222961426,16.988347625732445,,,-0.0037341299477221,1.038426349496798,71.73913686167546,0.0501966227157066,0.0861339862007567,0.3499851323223312,0.0985492746373186,0.5473939699621629
"{""type"": ""Point"", ""coordinates"": [36.321990071593355, -0.6044709198321224]}",2026,337,2026-03-67,0.5152022315202232,0.7726955794170967,1.450447620543427,16.66642951965332,18.19602991739913,,,0.0113653136531365,0.9493670886075948,67.53028027061116,0.0301536127441684,0.0661066471877282,0.3127114548090865,0.0961695191524042,0.678698687749799
"{""type"": ""Point"", ""coordinates"": [36.498709154828475, -0.4550261890862616]}",2026,366,2026-03-67,0.1624028804244836,0.2435812411179536,0.9213072457536012,29.59879875183105,15.65078252156576,,,0.022001982160555,0.3218522770761576,76.53064148158973,0.0201230666888408,0.1083535108958837,0.0799295774647887,0.1039393939393939,0.4174506545863314
"{""type"": ""Point"", ""coordinates"": [36.47141644706343, -0.1477321155800728]}",2026,375,2026-03-67,0.4071771686917208,0.6106794745020483,0.8743932038834952,9.231977462768556,15.77708460489913,,,0.1236271472824556,0.6186953597848017,74.11071367474635,-0.0830417970907751,-0.0295816558725713,0.252200150867488,0.1970466082141209,0.4642324912067739
"{""type"": ""Point"", ""coordinates"": [36.21767451118405, -0.18122250876917537]}",2026,381,2026-03-67,0.4875239923224568,0.7311982727599856,2.4822868311751773,0.0,15.08291142781576,,,-0.0936039524636133,0.9344262295081966,70.82693921170753,0.1426465167711021,0.1767828702884445,0.3230900554844216,0.0265165274246276,0.5003273008888347
"{""type"": ""Point"", ""coordinates"": [36.40502430133218, -0.02303911894127551]}",2026,395,2026-03-67,0.5251141552511416,0.7874914403104314,1.6466208476517754,0.0,16.26756312052413,,,-0.1131367292225201,0.8687782805429864,72.86451380975272,0.1911554921540656,0.2432432432432432,0.307752545027408,0.0791666666666666,0.5020609850475863
"{""type"": ""Point"", ""coordinates"": [36.14368190068828, -0.4537741107305584]}",2026,398,2026-03-67,0.1532774765894529,0.2298878896143895,0.2747835306591271,12.94538688659668,18.28603642781576,,,0.2288475135517322,0.143132530120482,71.19948096943243,-0.1980808773132282,-0.1536050156739812,0.0600226500566251,0.3671181690798692,0.6054132903835806
"{""type"": ""Point"", ""coordinates"": [36.093144976975495, -0.3515828671307337]}",2026,405,2026-03-67,-0.421875,-0.6303501945525292,0.211433046202036,20.152233123779297,18.78628056844076,,,-0.2345679012345679,-0.7463768115942029,71.53376574608082,0.0571428571428571,-1.0,-0.5771428571428572,-2.0,0.617425554805543
"{""type"": ""Point"", ""coordinates"": [36.30398592614872, -0.6833706914214186]}",2026,410,2026-03-67,0.5374901341752171,0.8061291595422859,1.3173845757028628,18.82659912109375,19.133855438232445,,,-0.0111287758346581,1.1355072463768114,67.44827606280028,0.0695461200585651,0.1036671368124118,0.3584379358437936,0.1196210027635215,0.72152070162489
"{""type"": ""Point"", ""coordinates"": [36.138360152670714, -0.8522477378240096]}",2026,461,2026-03-67,0.3508771929824561,0.526200394650296,3.3140016570008286,17.327783584594727,15.02708460489913,,,-0.0706831119544592,0.5512437810945274,76.09602897541005,0.116346502355926,0.1561093804084458,0.2102161100196463,0.0154986522911051,0.408490546722855
"{""type"": ""Point"", ""coordinates"": [36.142640894894484, -0.5472533583013812]}",2026,477,2026-03-67,0.4256663918658972,0.63841186976233,1.0045395590142672,13.772160530090332,18.28603642781576,,,0.121583411875589,0.6047794117647058,71.19948096943243,-0.0920546027301365,-0.0536980749746707,0.2276384287742546,0.1634156913740788,0.6054132903835806
"{""type"": ""Point"", ""coordinates"": [36.42382318077336, 0.6471062068401233]}",2026,0,2026-03-67,0.5502830951739013,0.8253133845531744,1.9625,0.0,18.22768681844076,,,-0.0446584938704028,0.9147078576225656,71.486453608195,0.0820474219044034,0.113735465116279,0.3175985334555454,0.0510404397330192,0.59719027324924
"{""type"": ""Point"", ""coordinates"": [36.22871626162561, 0.22004049106841325]}",2026,3,2026-03-67,0.592391304347826,0.8884662409998643,1.540200649992935,0.0,18.76674931844076,,,-0.0383862712629835,1.0262612301313063,71.45139225291628,0.0904354298474134,0.1282325664348136,0.338816541009824,0.0892236384704519,0.6184568534787196
"{""type"": ""Point"", ""coordinates"": [36.33271933352177, 0.1481612402286262]}",2026,115,2026-03-67,0.201765447667087,0.3026163707050541,2.044293015332197,0.0,16.63206507364913,,,0.0080810257515353,0.2330097087378639,71.93226107980583,0.0141894288754877,0.0343988881167477,0.1157073170731707,0.0582268970698722,0.53149809363208
"{""type"": ""Point"", ""coordinates"": [36.38549956643124, 0.8564693376353129]}",2026,237,2026-03-67,0.489763779527559,0.7345299952763344,0.8690063708505644,0.0,20.43699671427413,,,0.105289012608482,0.8776142525174284,70.0483336833909,-0.0405679513184584,-0.0118343195266272,0.2937636761487965,0.2023755139333029,0.7197608943636171
"{""type"": ""Point"", ""coordinates"": [36.35967239572352, 0.059728896886048245]}",2026,247,2026-03-67,0.2474877307782192,0.3711882229232387,0.6488970588235294,0.0,16.60634892781576,,,0.0386430302257365,0.4084582441113491,72.9319280155093,0.0403430130578834,0.0518005006739842,0.1765483799867754,0.2075702075702075,0.5117309906696925
"{""type"": ""Point"", ""coordinates"": [36.3000788844073, 0.1124513393199906]}",2026,259,2026-03-67,0.3682439537329127,0.5523078540637156,9.815022421524665,0.0,16.63206507364913,,,-0.127480737800607,0.6018886679920477,71.93226107980583,0.1854956268221574,0.2088495575221239,0.235707502374169,-0.0261576528808766,0.53149809363208
"{""type"": ""Point"", ""coordinates"": [36.362717704259964, 0.504018688764166]}",2026,271,2026-03-67,0.6080821039127646,0.911976911976912,1.7448923246824957,0.0,17.881658172607445,,,-0.0346871187031549,1.1512027491408934,71.56623578282273,0.0748124330117899,0.1166598444535407,0.3658403704712612,0.0679655641141821,0.5827079065529102
"{""type"": ""Point"", ""coordinates"": [36.427032677343036, 0.2597826362741742]}",2026,303,2026-03-67,0.7779329608938548,1.1666957584220632,2.23023023023023,0.0,17.51748174031576,,,-0.2135754431474275,1.896919431279621,72.57719310333079,0.2582159624413145,0.2694086152348503,0.5020648967551622,0.0282597917699553,0.5492378641986071
"{""type"": ""Point"", ""coordinates"": [36.311942455124004, 0.06422705463635353]}",2026,313,2026-03-67,0.2735658691265494,0.4102896670990056,1.9210526315789476,0.0,16.63206507364913,,,-0.0575039494470774,0.3911082474226803,71.93226107980583,0.1236012207527975,0.1440635866865375,0.1746875830896038,0.0618034447821681,0.53149809363208
"{""type"": ""Point"", ""coordinates"": [36.338769634749525, 0.6642634314624684]}",2026,358,2026-03-67,0.3625963109969647,0.5438309793393253,5.065231572080887,0.0,21.25193812052413,,,-0.0384243595940067,0.5691404164442071,68.33751699745804,0.0549530007230658,0.0764882529588412,0.2181173032769776,-0.0051603391079985,0.7999781166053551
"{""type"": ""Point"", ""coordinates"": [36.263174119826544, 0.17485293456273335]}",2026,441,2026-03-67,0.6331360946745562,0.9495480690221856,1.3995058857724167,0.0,16.944402313232445,,,-0.0120960462177288,1.3491620111731844,71.09819666176584,0.0656370656370656,0.0998140111593304,0.3962900505902192,0.110392609699769,0.5582512975458575
